LABEL,PAGE_HTML,LINK
nein,1384.txt,"https://www.sol.de/saarland/corona-inzidenzen-im-saarland-weiter-gesunken,272113.html"
ja,1385.txt,https://www.urlaub.saarland/Reisefuehrer/Aktuelle-Coronaverordnung
nein,1386.txt,https://www.saarbruecken.de/leben_in_saarbruecken/gesundheit_sicherheit/corona/aktuelle_regeln
Impfung,1387.txt,https://www.coronavirus.sachsen.de/index.html
ja,1388.txt,https://www.coronavirus.sachsen.de/amtliche-bekanntmachungen.html
ja,1389.txt,https://www.coronavirus.sachsen.de/amtliche-bekanntmachungen.html?_cp=%7B%22accordion-content-11045%22%3A%7B%221%22%3Atrue%7D%2C%22previousOpen%22%3A%7B%22group%22%3A%22accordion-content-11045%22%2C%22idx%22%3A1%7D%7D
ja,1390.txt,https://www.coronavirus.sachsen.de/amtliche-bekanntmachungen.html?_cp=%7B%22accordion-content-11045%22%3A%7B%222%22%3Atrue%7D%2C%22previousOpen%22%3A%7B%22group%22%3A%22accordion-content-11045%22%2C%22idx%22%3A2%7D%7D
ja,1391.txt,https://www.coronavirus.sachsen.de/haeufige-fragen-zu-den-ausgangsbeschraenkungen-und-einschraenkungen-des-oeffentlichen-lebens-5074.html?_cp=%7B%22accordion-content-10572%22%3A%7B%220%22%3Atrue%7D%2C%22previousOpen%22%3A%7B%22group%22%3A%22accordion-content-10572%22%2C%22idx%22%3A0%7D%7D
Impfung,1392.txt,https://www.coronavirus.sachsen.de/coronaschutzimpfung.html
nein,1393.txt,https://www.coronavirus.sachsen.de/infektionsfaelle-in-sachsen-4151.html#a-9000
nein,1394.txt,https://www.coronavirus.sachsen.de/coronatest-8931.html
ja,1395.txt,https://www.coronavirus.sachsen.de/gesundheit-und-soziales-4138.html#a-5807
ja,1396.txt,https://www.coronavirus.sachsen.de/coronavirus-faq.html
nein,1397.txt,https://www.coronavirus.sachsen.de/faktencheck-zum-coronavirus-8175.html
ja,1398.txt,https://www.coronavirus.sachsen.de/eltern-lehrkraefte-erzieher-schueler-4144.html
ja,1399.txt,https://www.coronavirus.sachsen.de/unternehmen-arbeitgeber-und-arbeitnehmer-4136.html
ja,1400.txt,https://www.coronavirus.sachsen.de/gesundheit-und-soziales-4138.html
nein,1401.txt,https://www.coronavirus.sachsen.de/schutzeinrichtungen-4747.html
nein,1402.txt,https://www.coronavirus.sachsen.de/steuern-und-finanzen-4134.html
ja,1403.txt,https://www.coronavirus.sachsen.de/kultur-und-tourismus-4140.html
ja,1404.txt,https://www.coronavirus.sachsen.de/wissenschaftseinrichtungen-4142.html
nein,1405.txt,https://www.coronavirus.sachsen.de/gerichte-staatsanwaltschaften-und-justizvollzug-4336.html
ja,1406.txt,https://www.coronavirus.sachsen.de/verbraucher-4157.html
nein,1407.txt,https://www.coronavirus.sachsen.de/zuwanderer-5600.html
nein,1408.txt,https://www.coronavirus.sachsen.de/informationen-der-europaeischen-union-5928.html
nein,1409.txt,https://www.ministerpraesident.sachsen.de/index.html
nein,1410.txt,https://www.ministerpraesident.sachsen.de/termine-5837.html
nein,1411.txt,https://www.ministerpraesident.sachsen.de/bildergalerie-von-michael-kretschmer-5952.html
nein,1412.txt,https://www.staatsregierung.sachsen.de/aus-dem-kabinett-4512.html?_cp=%7B%22accordion-content-7241%22%3A%7B%220%22%3Atrue%7D%2C%22previousOpen%22%3A%7B%22group%22%3A%22accordion-content-7241%22%2C%22idx%22%3A0%7D%7D
nein,1413.txt,https://www.sk.sachsen.de/
nein,1414.txt,https://www.staatsregierung.sachsen.de/regierungsprogramm-4730.html
nein,1415.txt,https://www.justiz.sachsen.de/smj/
nein,1416.txt,https://www.smk.sachsen.de/
ja,1417.txt,https://www.coronavirus.sachsen.de/
nein,1418.txt,https://www.smi.sachsen.de/amtschef-4001.html
nein,1419.txt,https://www.smi.sachsen.de/staatsminister-4003.html
nein,1420.txt,https://www.smi.sachsen.de/nachgeordnete-behoerden-4005.html
nein,1421.txt,https://www.smi.sachsen.de/gluecksspielwesen-4147.html
nein,1422.txt,https://www.asskomm.sachsen.de/
nein,1423.txt,https://www.bevoelkerungsschutz.sachsen.de/brandschutz-und-feuerwehrwesen-3988.html
nein,1424.txt,https://www.smi.sachsen.de/auslaenderangelegenheiten-4151.html
nein,1425.txt,https://www.datenschutzrecht.sachsen.de/
nein,1426.txt,https://www.smi.sachsen.de/termine-und-veranstaltungen-3999.html
nein,1427.txt,https://www.smi.sachsen.de/gebaeude-3992.html
nein,1428.txt,https://www.smi.sachsen.de/anti-korruption-4154.html
nein,1429.txt,https://www.smi.sachsen.de/geschichte-3991.html
nein,1430.txt,https://www.smi.sachsen.de/datenschutz-informationspflichten.html
nein,1431.txt,https://www.energie.sachsen.de/
nein,1432.txt,https://www.strukturentwicklung.sachsen.de/
nein,1433.txt,https://www.simulplus.sachsen.de/
nein,1434.txt,https://www.laendlicher-raum.sachsen.de/
nein,1435.txt,https://www.sms.sachsen.de/
nein,1436.txt,https://bauen-wohnen.sachsen.de/stadtentwicklung-5709.html
nein,1437.txt,https://www.smwa.sachsen.de/
nein,1438.txt,https://www.landesvertretung.sachsen.de/index.html
nein,1439.txt,https://www.forschung.sachsen.de/forschungsstandort-sachsen-3906.html
nein,1440.txt,https://www.bxl.sachsen.de/aufgaben-3978.html
nein,1441.txt,https://www.pl.sachsen.de/index.html
nein,1442.txt,https://www.cz.sachsen.de/termine-und-veranstaltungen-3977.html
nein,1443.txt,https://www.sachsen.de/land-leute-freistaat.html
nein,1444.txt,https://www.freistaat.sachsen.de/index.html
nein,1445.txt,https://www.regionen.sachsen.de/
nein,1446.txt,https://www.demokratie.sachsen.de/
nein,1447.txt,https://www.ehrenamt.sachsen.de/
nein,1448.txt,https://www.europa.sachsen.de/
nein,1449.txt,https://www.sachsen.de/regierung-verwaltung-egovernment.html
nein,1450.txt,https://www.willkommen.sachsen.de/
nein,1451.txt,https://www.staatsregierung.sachsen.de/
nein,1452.txt,https://www.smf.sachsen.de/
nein,1453.txt,https://www.smul.sachsen.de/
nein,1454.txt,https://www.arbeit.sachsen.de/
nein,1455.txt,https://www.sachsen.de/arbeit-wohnen-verbraucherschutz.html
nein,1456.txt,https://www.karriere.sachsen.de/
nein,1457.txt,https://www.verbraucherschutz.sachsen.de/
nein,1458.txt,https://www.verkehr.sachsen.de/index.html
nein,1459.txt,https://www.sachsen.de/wirtschaft-technologie-verkehr.html
nein,1460.txt,https://www.wirtschaft.sachsen.de/index.html
nein,1461.txt,https://amt24.sachsen.de/web/guest/lebenslage/-/sbw/Einheitlicher+Ansprechpartner+EA-5000182-lebenslage-0
nein,1462.txt,https://www.smartes.sachsen.de/
nein,1463.txt,https://www.technologie.sachsen.de/index.html
nein,1464.txt,https://www.sachsen.de/familie-soziales-gesundheit.html
nein,1465.txt,https://www.sachsen.de/bildung-studium-forschung.html
nein,1466.txt,https://www.sachsen.de/kultur-tourismus-sport.html
nein,1467.txt,https://www.kulturland.sachsen.de/index.html
nein,1468.txt,https://www.medien.sachsen.de/index.html
nein,1469.txt,https://www.archaeologie.sachsen.de/index.html
nein,1470.txt,https://www.tourismus.sachsen.de/index.html
nein,1471.txt,https://www.denkmalpflege.sachsen.de/index.html
nein,1472.txt,https://www.sachsen.de/umwelt-landwirtschaft-wald.html
nein,1473.txt,https://www.umwelt.sachsen.de/
nein,1474.txt,https://www.landwirtschaft.sachsen.de/
nein,1475.txt,https://www.smul.sachsen.de/foerderung/index.html
nein,1476.txt,https://www.nachhaltigkeit.sachsen.de/
nein,1477.txt,https://www.wald.sachsen.de/
nein,1478.txt,https://www.gruene-berufe.sachsen.de/
nein,1479.txt,https://www.sachsen.de/justiz-sicherheit-steuern-finanzen.html
nein,1480.txt,https://www.naturgefahren.sachsen.de/ratgeber-3983.html
nein,1481.txt,https://www.freiepresse.de/nachrichten/sachsen/corona-lage-in-sachsen-freistaat-pr-ft-lohnzahlungen-f-r-ungeimpfte-in-quarant-ne-auszusetzen-artikel11704596
nein,1482.txt,https://www.n-tv.de/regionales/sachsen/Inzidenz-gestiegen-Aktionswoche-soll-zum-Impfen-ermuntern-article22797746.html
nein,1483.txt,https://www.mdr.de/nachrichten/sachsen/corona-inzidenzen-bettenauslastung-rki-donnerstag-104.html
ja,1484.txt,https://www.mdr.de/nachrichten/sachsen/corona-regeln-schutz-verordnung-ende-august-mitte-september-100.html
ja,1485.txt,https://www.lvz.de/Leipzig/Lokales/Corona-in-Leipzig-und-Sachsen-die-Lage-am-11.-September-2021
nein,1486.txt,https://www.revosax.sachsen.de/vorschrift/19299
nein,1487.txt,https://www.mdr.de/nachrichten/sachsen/corona-fallzahlen-statistik-inzidenz-100.html
nein,1488.txt,https://www.mdr.de/nachrichten/sachsen/corona-covid-fallzahlen-grafik-100.html
nein,1489.txt,https://coronavirus.sachsen-anhalt.de/modellprojekte/
nein,1490.txt,https://mw.sachsen-anhalt.de/news-detail/news/willingmann-haelt-an-modellprojekten-fest-weg-in-ein-verantwortungsvolles-leben-mit-dem-virus/
ja,1491.txt,https://coronavirus.sachsen-anhalt.de/amtliche-informationen/#c236673
nein,1492.txt,https://ms.sachsen-anhalt.de/themen/gesundheit/aktuell/coronavirus/coronavirus-impfen/
nein,1493.txt,https://coronavirus.sachsen-anhalt.de/fileadmin/Bibliothek/Sonstige_Webprojekte/Corona-Portal/Dokumente/MP_Regierungserklaerung_Corona.pdf
nein,1494.txt,https://mf.sachsen-anhalt.de/ministerium-der-finanzen/
nein,1495.txt,https://mf.sachsen-anhalt.de/corona-aktuelle-informationen-des-finanzministeriums/
ja,1496.txt,https://coronavirus.sachsen-anhalt.de/amtliche-informationen/
ja,1497.txt,https://ms.sachsen-anhalt.de/themen/gesundheit/aktuell/coronavirus/fragen-und-antworten/
nein,1498.txt,https://ms.sachsen-anhalt.de/themen/gesundheit/aktuell/coronavirus/coronavirus-impfen/faq-schutzimpfungen/
ja,1499.txt,https://mb.sachsen-anhalt.de/themen/schule-und-unterricht/faq/
nein,1500.txt,https://finanzamt.sachsen-anhalt.de/finanzaemter-lsa/
nein,1501.txt,https://mi.sachsen-anhalt.de/das-ministerium/news-detail/news/polizei-sachsen-anhalt-wirbt-mit-neuer-videoserie-um-verstaerkung/
nein,1502.txt,https://mi.sachsen-anhalt.de/das-ministerium/news-detail/news/wettbewerb-landespraeventionspreis-2021-mit-3500-euro-preisgeld-gestartet/
nein,1503.txt,https://mi.sachsen-anhalt.de/das-ministerium/news-detail/news/praeventionsatlas-ist-online-1/
nein,1504.txt,https://mi.sachsen-anhalt.de/das-ministerium/news-detail/news/politisch-motivierte-kriminalitaet-2020/
nein,1505.txt,https://mi.sachsen-anhalt.de/das-ministerium/news-detail/news/vorlaeufige-polizeiliche-verkehrsunfallbilanz-2020/
nein,1506.txt,https://mi.sachsen-anhalt.de/das-ministerium/news-detail/news/polizeiliche-kriminalstatistik-2020/
nein,1507.txt,https://mi.sachsen-anhalt.de/das-ministerium/news-detail/news/bundesweite-partner-5-jugendstudie-startet/
nein,1508.txt,https://mi.sachsen-anhalt.de/das-ministerium/news-detail/news/auszeichnung-wuerdigt-initiativen-vor-ort/
ja,1509.txt,https://mj.sachsen-anhalt.de/aktuelles/corona-virus/
nein,1510.txt,https://mule.sachsen-anhalt.de/startseite-mule/
nein,1511.txt,https://mule.sachsen-anhalt.de/startseite-mule/artikel-detail/news/hochwasserschutz-erfolg-der-sich-sehen-lassen-kann/?no_cache=1&cHash=ada26c257ce414eaf5ed63ed2d387dd5
nein,1512.txt,https://mule.sachsen-anhalt.de/startseite-mule/artikel-detail/news/finale-des-creative-lab-2-kohle-ideen-in-zeitz/?no_cache=1&cHash=e8a82dff75da2b5ea2a25489ac802787
nein,1513.txt,https://mule.sachsen-anhalt.de/startseite-mule/artikel-detail/news/wald-erleben-in-sachsen-anhalt-auf-schloss-blankenburg/?no_cache=1&cHash=eb590df0e318999024aa7e2ba3e0f6cd
nein,1514.txt,https://www.base.bund.de/SharedDocs/Termine/BfE/DE/2021/0913_magdeburg.html
nein,1515.txt,https://mule.sachsen-anhalt.de/umwelt/naturschutz/insektenwiese/
nein,1516.txt,https://mule.sachsen-anhalt.de/umwelt/wasser/hochwasserschutz/
nein,1517.txt,https://mule.sachsen-anhalt.de/landwirtschaft/veterinaerwesen/afrikanische-schweinepest/#c184669
nein,1518.txt,https://mule.sachsen-anhalt.de/startseite-mule/artikel-detail/news/afrikanische-schweinepest-asp-sachsen-anhalt-ist-auf-den-ernstfall-vorbereitet/?no_cache=1&cHash=0d551c43dffd8725f254521d273aa01e
nein,1519.txt,https://mule.sachsen-anhalt.de/startseite-mule/artikel-detail/news/land-zahlt-65-euro-erlegungspraemie-als-anreiz-zur-schwarzwildreduktion/?no_cache=1&cHash=7c73f82c2341b2bf44d182a950a2de25
nein,1520.txt,https://mule.sachsen-anhalt.de/startseite-mule/artikel-detail/news/afrikanische-schweinepest-die-lage-ist-ernst/?no_cache=1&cHash=291524cae6762ac870a481af8084b593
nein,1521.txt,https://mlv.sachsen-anhalt.de/
nein,1522.txt,https://mw.sachsen-anhalt.de/
nein,1523.txt,https://lvwa.sachsen-anhalt.de/das-lvwa/
nein,1524.txt,https://datenschutz.sachsen-anhalt.de/datenschutz-in-sachsen-anhalt/
ja,1525.txt,https://datenschutz.sachsen-anhalt.de/service/aktuelles/infopaket-corona/
ja,1526.txt,https://datenschutz.sachsen-anhalt.de/service/aktuelles/infopaket-schule-und-kita/
nein,1527.txt,https://datenschutz.sachsen-anhalt.de/service/aktuelles/infopaket-videokonferenzen/
ja,1528.txt,https://mb.sachsen-anhalt.de/themen/schule-und-unterricht/schulbetrieb-in-der-corona-pandemie/
ja,1529.txt,https://ms.sachsen-anhalt.de/themen/gesundheit/aktuell/coronavirus/?no_cache=1
ja,1530.txt,https://verbraucherschutz.sachsen-anhalt.de/hygiene/infektionsschutz/infektionskrankheiten/coronavirus/
ja,1531.txt,https://ms.sachsen-anhalt.de/themen/gesundheit/aktuell/coronavirus/
ja,1532.txt,https://mw.sachsen-anhalt.de/media/corona-virus/wirtschaft/#c270896
nein,1533.txt,https://ms.sachsen-anhalt.de/themen/gesundheit/aktuell/coronavirus/allgemeine-informationen-zum-coronavirus/landes-und-bundesweite-beratungsangebote/
ja,1534.txt,https://mw.sachsen-anhalt.de/media/corona-virus/wissenschaft/
nein,1535.txt,https://mw.sachsen-anhalt.de/media/corona-virus/wirtschaft/
nein,1536.txt,https://mi.sachsen-anhalt.de/themen/kommunales/pandemielage/
nein,1537.txt,https://mj.sachsen-anhalt.de/?id=65334
nein,1538.txt,https://mlv.sachsen-anhalt.de/ministerium/corona-newsticker/
nein,1539.txt,https://mule.sachsen-anhalt.de/tierschutz/tierschutzbeauftragter/aktuelles/#c235962
nein,1540.txt,https://coronavirus.sachsen-anhalt.de/hilfen-fuer-sportverbaende-und-sportvereine/
nein,1541.txt,https://ec.europa.eu/info/live-work-travel-eu/coronavirus-response_de
nein,1542.txt,https://ms.sachsen-anhalt.de/themen/gesundheit/aktuell/coronavirus/fallzahlen/
ja,1543.txt,https://www.mdr.de/nachrichten/sachsen-anhalt/weitere-kriterien-neben-corona-inzidenz-drei-g-100.html
nein,1544.txt,https://www.mdr.de/nachrichten/sachsen-anhalt/corona-lage-mehr-als-einhunderttausend-faelle-in-sachsen-anhalt-positiv-getestet-100.html
nein,1545.txt,https://www.magdeburg.ihk.de/starthilfe/corona-news/aktuelle-eindaemmungsverordnung-des-landes-sachsen-anhalt-4741524
ja,1546.txt,https://sachsen-anhalt-tourismus.de/tipps-service/informationen-zum-coronavirus-die-aktu
nein,1547.txt,https://sachsen-anhalt-tourismus.de/
nein,1548.txt,https://www.mdr.de/nachrichten/sachsen-anhalt/corona-impfung-quote-niedrig-kritik-landesregierung-100.html
nein,1549.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/coronavirus_node.html
nein,1550.txt,https://www.schleswig-holstein.de/DE/Landesregierung/VIII/_startseite/Artikel_2021/III/210908_auffrischimpfungen_ue60.html
nein,1551.txt,https://www.schleswig-holstein.de/DE/Landesregierung/V/_startseite/Artikel2021/III/210912_start_diwokiel.html
nein,1552.txt,https://www.schleswig-holstein.de/DE/Landesregierung/I/_startseite/Artikel2021/III/210910_ki_oeffentlicher_dienst.html
nein,1553.txt,https://www.schleswig-holstein.de/DE/Landesregierung/III/_startseite/Artikel_2021/09_September/210910_tag_des_offenen_denkmals.html
nein,1554.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210910_tag_der_bauministerin.html
nein,1555.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210909_mehrfunktionshaus_mittelangeln.html
nein,1556.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210909_bella_donna.html
nein,1557.txt,https://www.schleswig-holstein.de/DE/Landesregierung/I/_startseite/Artikel2021/III/210910_citti_ausbildungsmesse.html
nein,1558.txt,https://www.schleswig-holstein.de/DE/Landesregierung/V/_startseite/Artikel2021/III/210910_digitalisierungsgesetz.html
nein,1559.txt,https://www.schleswig-holstein.de/DE/Landesregierung/III/_startseite/Artikel_2021/09_September/210908_kinopreis_sh.html
nein,1560.txt,https://www.schleswig-holstein.de/DE/Landesregierung/I/_startseite/Artikel2021/III/210909_festlicher_abend.html
nein,1561.txt,https://www.schleswig-holstein.de/DE/Landesregierung/I/_startseite/Artikel2021/III/210909_mp_dialogforum_fehmarnbelt.html
nein,1562.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210906_foerderung_zukunftsplan_sportland.html
nein,1563.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210908_wanderausstellung_staedtebau_luebeck.html
nein,1564.txt,https://www.schleswig-holstein.de/DE/Landesregierung/VII/_startseite/Artikel2021/III/210907_IdeenwettbewerbWTSH_Start.html
nein,1565.txt,https://www.schleswig-holstein.de/DE/Landesregierung/I/_startseite/Artikel2021/III/210907_paradigmenwechsel_corona_pk.html
nein,1566.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210817_landesaufnahmeprogramm.html
nein,1567.txt,https://www.schleswig-holstein.de/DE/Landesregierung/VII/_startseite/Artikel2021/III/210906_Foerderbilanz1Hj_IBSH.html
nein,1568.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210906_bilanz_paralympics.html
nein,1569.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210906_flurbereinigung_leezenerAu.html
nein,1570.txt,https://www.schleswig-holstein.de/DE/Landesregierung/I/_startseite/Artikel2021/III/210902_ankuendigung_kiwo_2021.html
nein,1571.txt,https://www.schleswig-holstein.de/DE/Landesregierung/II/_startseite/Artikel2021/September/210913_interreg_veranstaltung.html
nein,1572.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210903_tag_des_sports.html
nein,1573.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210903_photovoltaikerlass.html
nein,1574.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210903_sportstaettenfoerderung.html
ja,1575.txt,https://www.schleswig-holstein.de/DE/Landesregierung/IV/_startseite/Artikel2021/III/210831_wahlen_masken.html
nein,1576.txt,https://www.schleswig-holstein.de/DE/Landesregierung/VIII/_startseite/Artikel_2021/III/210824_impfen_fortgang.html
ja,1577.txt,https://www.schleswig-holstein.de/DE/Landesregierung/I/_startseite/Artikel2021/III/210817_neue_corona_vo.html
nein,1578.txt,https://www.schleswig-holstein.de/DE/Landesregierung/VIII/_startseite/Artikel_2021/III/210817_offene_impfaktionen.html
ja,1579.txt,https://www.schleswig-holstein.de/DE/Landesregierung/I/_startseite/Artikel2021/III/210811_neue_vo_eckpunkte.html
ja,1580.txt,https://www.schleswig-holstein.de/DE/Landesregierung/I/_startseite/Artikel2021/III/210810_doorstep_mpk.html
nein,1581.txt,https://www.schleswig-holstein.de/DE/Landesregierung/III/_startseite/Artikel_2021/08_August/210803_schulimpfung.html
nein,1582.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/ImpfungTest/impfung_test_node.html
ja,1583.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Allgemeines/allgemeines_node.html#docc7fc7fd9-c9da-4192-b5f6-dca5ca92f992bodyText1
nein,1584.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Allgemeines/TeststationenKarte/teststationen_node.html?lang=de
Impfung,1585.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Allgemeines/Impfzentren/impfzentren_node.html
nein,1586.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Presse/Videothek/_documents/videothek_impfzentren.html
ja,1587.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Allgemeines/allgemeines_node.html
ja,1588.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Allgemeines_Verwaltung.html
ja,1589.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Covid-19_und_Coronatests.html
ja,1590.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Arbeit.html
ja,1591.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/tourismus.html
ja,1592.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/gastronomieEinzelhandel.html
ja,1593.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Gesundheit.html
ja,1594.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Hochschulen_Studium.html
ja,1595.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Impfungen_Impfzentren.html
ja,1596.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Jugendaemter_Jugendhilfe.html
ja,1597.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Justiz.html
ja,1598.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Kita.html
ja,1599.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Kommunales.html
ja,1600.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Landwirtschaft.html
ja,1601.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Sport.html
ja,1602.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Schule.html
ja,1603.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Veranstaltungen.html
ja,1604.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Verwaltung.html
ja,1605.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Pflegeeinrichtungen.html
ja,1606.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/FAQ/Dossier/Menschen_mit_Behinderungen.html
ja,1607.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/_documents/teaser_erlasse.html
ja,1608.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Allgemeines/corona_soforthilfe_foerdermoeglichkeiten.html
ja,1609.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Barrierefreiheit/barrierefreie_infos_sh.html#doc3559213e-8dd4-412f-99b4-61cbecea9c23bodyText1
ja,1610.txt,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/_documents/teaser_erlasse.html#doc724ccd30-c29b-404a-b84a-f9fcdde4f2d3bodyText2
nein,1611.txt,"https://www.ndr.de/nachrichten/schleswig-holstein/coronavirus/Corona-in-SH-169-neue-Faelle-bestaetigt,corona8726.html"
nein,1612.txt,https://www.ndr.de/nachrichten/schleswig-holstein/coronavirus/index.html
nein,1613.txt,"https://www.ndr.de/nachrichten/schleswig-holstein/3G-an-Hochschulen-Auch-Sicherheitsdienste-sollen-kontrollieren,hochschule234.html"
nein,1614.txt,"https://www.ndr.de/fernsehen/sendungen/schleswig-holstein_magazin/3G-Regel-Flensburger-Europa-Uni-bereitet-Praesenz-Studium-vor,shmag86134.html"
ja,1615.txt,"https://www.ndr.de/fernsehen/sendungen/schleswig-holstein_magazin/Neue-Corona-Regeln-in-Schleswig-Holstein,shmag86126.html"
nein,1616.txt,"https://www.ndr.de/fernsehen/sendungen/schleswig-holstein_magazin/Wie-das-Coronavirus-den-Urlaub-veraendert-hat,shmag85940.html"
ja,1617.txt,https://www.schleswig-holstein.de/DE/Landesregierung/VIII/_startseite/Artikel_2020/_Informationen_Urlauber/teaser_informationen_urlauber.html
nein,1618.txt,"https://www.ndr.de/nachrichten/schleswig-holstein/Coronavirus-in-SH-Uebersicht-ueber-die-Infektionen,corona410.html"
ja,1619.txt,"https://www.ndr.de/nachrichten/schleswig-holstein/Neue-Corona-Regeln-in-SH-Das-ist-erlaubt-das-ist-verboten,corona4438.html"
nein,1620.txt,https://www.kn-online.de/Nachrichten/Schleswig-Holstein/Aktuelle-Corona-Zahlen-fuer-Schleswig-Holstein-Inzidenz-Hospitalisierung-etc.-11.09.2021
ja,1621.txt,https://www.mdr.de/nachrichten/thueringen/corona-verordnung-regeln-inzidenz-fruehwarnsystem-100.html
ja,1622.txt,https://www.tmasgff.de/covid-19/rechtsgrundlage
nein,1623.txt,https://www.tmasgff.de/covid-19
ja,1624.txt,https://www.tmasgff.de/covid-19/infektionsschutz
ja,1625.txt,https://www.tmasgff.de/covid-19/schutzkonzepte
ja,1626.txt,https://www.baua.de/DE/Themen/Arbeitsgestaltung-im-Betrieb/Coronavirus/FAQ/FAQ_node.html
ja,1627.txt,https://www.baua.de/DE/Themen/Arbeitsgestaltung-im-Betrieb/Coronavirus/FAQ/FAQ-Biostoffverordnung_node.html
ja,1628.txt,https://www.baua.de/DE/Themen/Arbeitsgestaltung-im-Betrieb/Coronavirus/FAQ/25-FAQ_node.html
ja,1629.txt,https://www.baua.de/DE/Themen/Arbeitsgestaltung-im-Betrieb/Coronavirus/FAQ/26-FAQ_node.html
ja,1630.txt,https://www.baua.de/DE/Themen/Arbeitsgestaltung-im-Betrieb/Coronavirus/FAQ/27-FAQ_node.html
ja,1631.txt,https://www.infektionsschutz.de/coronavirus/alltag-in-zeiten-von-corona/regelmaessig-lueften.html
ja,1632.txt,https://www.rki.de/SharedDocs/FAQ/NCOV2019/gesamt.html?nn=13490888
ja,1633.txt,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html
Impfung,1634.txt,https://www.tmasgff.de/covid-19/impfen
ja,1635.txt,https://www.tmasgff.de/covid-19/faq
ja,1636.txt,https://www.tmasgff.de/covid-19/faq/aktuelle-regeln
ja,1637.txt,https://www.tmasgff.de/covid-19/faq/pflege
ja,1638.txt,https://www.tmasgff.de/covid-19/tests
ja,1639.txt,https://www.tmasgff.de/covid-19/arbeit
nein,1640.txt,https://www.tmasgff.de/medienservice/artikel/thueringen-beteiligt-sich-an-bundesweiter-aktionswoche-hierwirdgeimpft
nein,1641.txt,https://www.tmasgff.de/covid-19/hilfe-und-beratung
nein,1642.txt,https://www.tmasgff.de/covid-19/rechtsgrundlage#c923
nein,1643.txt,https://www.tmasgff.de/covid-19/#c671
